Time,Container,From,To,CTMType
12/1/2021 1:49,S0025373626,RTG16,MM6_646_A_2,CheToStack
12/1/2021 1:49,SMCU1258069,RTG22,347753,CheToTruck
12/1/2021 1:49,SMCU1282614,RTG24,DD1_176_E_2,CheToStack
12/1/2021 1:50,SUDU6875610,RTG26,EE3_376_B_2,CheToStack
12/1/2021 1:50,MSMU7245779,RTG23,EE1_146_C_3,CheToStack
12/1/2021 1:51,TCNU1704329,RTG21,360172,CheToTruck
12/1/2021 1:51,INKU6546454,RTG24,DD1_176_E_3,CheToStack
12/1/2021 1:51,PONU7695944,RTG16,316401,CheToTruck
12/1/2021 1:51,CAAU5099301,RTG20,CC2_260_F_5,CheToStack
12/1/2021 1:52,S0025374913,RTG21,CC1_136_C_1,CheToStack
12/1/2021 1:52,TTNU3963851,RTG22,296679,CheToTruck
12/1/2021 1:52,S0025374916,RTG28,CC6_612_F_3,CheToStack
12/1/2021 1:52,BMOU4586801,RTG24,299692,CheToTruck
12/1/2021 1:52,MSMU5617579,RTG26,EE3_376_B_3,CheToStack
12/1/2021 1:53,MSDU7657276,RTG21,CC1_136_C_2,CheToStack
12/1/2021 1:53,MSKU7150986,RTG25,DD5_581_E_1,CheToStack
12/1/2021 1:53,MRKU3658365,RTG28,240993,CheToTruck
12/1/2021 1:54,MSCU7025753,RTG21,CC1_136_C_3,CheToStack
12/1/2021 1:54,S0025374926,RTG20,CC2_260_E_5,CheToStack
12/1/2021 1:55,S0025374941,RTG25,DD5_581_E_2,CheToStack
12/1/2021 1:55,MSDU7372231,RTG24,DD1_164_B_4,CheToStack
12/1/2021 1:55,S0025374945,RTG23,EE1_190_A_2,CheToStack
12/1/2021 1:55,SDCU1304248,RTG27,EE5_546_F_2,CheToStack
12/1/2021 1:56,S0025371309,RTG24,DD1_164_A_4,CheToStack
12/1/2021 1:56,TTNU1196283,RTG25,261341,CheToTruck
12/1/2021 1:57,S0025374951,RTG23,220044,CheToTruck
12/1/2021 1:57,MSMU6244248,RTG27,152013,CheToTruck
12/1/2021 1:57,MSMU6582224,RTG28,CC6_664_C_2,CheToStack
12/1/2021 1:58,DFSU7730489,RTG24,DD1_164_E_4,CheToStack
12/1/2021 1:58,S0025374960,RTG22,MM3_430_E_3,CheToStack
12/1/2021 1:58,CAIU7578121,RTG21,CC1_136_C_4,CheToStack
12/1/2021 1:58,TGHU5067529,RTG28,CC6_664_C_3,CheToStack
12/1/2021 1:59,SUDU8932643,RTG16,318849,CheToTruck
12/1/2021 1:59,BMOU6155038,RTG22,299066,CheToTruck
12/1/2021 1:59,S0025374974,RTG28,CC6_664_D_4,CheToStack
12/1/2021 2:00,TEMU8213380,RTG23,352715,CheToTruck
12/1/2021 2:00,MSCU5641723,RTG24,260296,CheToTruck
12/1/2021 2:00,S0025374962,RTG20,312387,CheToTruck
12/1/2021 2:00,MSMU6657133,RTG27,EE5_578_C_1,CheToStack
12/1/2021 2:00,TRHU7810738,RTG26,221075,CheToTruck
12/1/2021 2:00,DAYU6134936,RTG25,325539,CheToTruck
12/1/2021 2:01,DFSU7730489,RTG24,304023,CheToTruck
12/1/2021 2:01,SMCU1164442,RTG27,133139,CheToTruck
12/1/2021 2:01,S0025374980,RTG28,CC6_664_A_1,CheToStack
12/1/2021 2:03,SMCU1048606,RTG25,214181,CheToTruck
12/1/2021 2:03,MEDU8756419,RTG23,207172,CheToTruck
12/1/2021 2:03,MSMU6277093,RTG22,216080,CheToTruck
12/1/2021 2:04,MRSU5118029,RTG28,CC6_648_F_3,CheToStack
12/1/2021 2:05,S0025374751,RTG16,157764,CheToTruck
12/1/2021 2:05,FCIU8754012,RTG24,DD1_184_A_3,CheToStack
12/1/2021 2:05,SUDU8914700,RTG27,331285,CheToTruck
12/1/2021 2:05,TEMU8213380,RTG23,EE1_202_E_4,CheToStack
12/1/2021 2:06,MSMU5616192,RTG28,CC6_648_A_1,CheToStack
12/1/2021 2:06,FFAU4130690,RTG21,352822,CheToTruck
12/1/2021 2:06,CAIU7886145,RTG26,EE3_418_D_1,CheToStack
12/1/2021 2:06,S0025374926,RTG20,CC2_260_D_1,CheToStack
12/1/2021 2:07,SUDU6917547,RTG24,DD1_184_B_4,CheToStack
12/1/2021 2:08,SUDU5794221,RTG16,MM5_540_C_4,CheToStack
12/1/2021 2:08,BMOU5256527,RTG24,226148,CheToTruck
12/1/2021 2:08,S0025375025,RTG21,CC1_216_E_3,CheToStack
12/1/2021 2:09,S0025374960,RTG22,Unknown,CheToTruck
12/1/2021 2:09,CAAU5099301,RTG20,CC2_260_D_2,CheToStack
12/1/2021 2:09,MSMU5615128,RTG16,MM5_540_D_4,CheToStack
12/1/2021 2:10,S0025375035,RTG25,DD3_410_D_3,CheToStack
12/1/2021 2:10,TEMU8213380,RTG23,EE1_202_F_2,CheToStack
12/1/2021 2:10,HASU4432903,RTG26,EE3_418_D_2,CheToStack
12/1/2021 2:10,MSKU6105750,RTG24,DD1_180_E_1,CheToStack
12/1/2021 2:11,BEAU4238458,RTG25,207605,CheToTruck
12/1/2021 2:11,TGBU7253881,RTG24,DD1_180_E_2,CheToStack
12/1/2021 2:11,S0025374180,RTG27,EE5_539_E_1,CheToStack
12/1/2021 2:11,MSCU4996478,RTG23,352715,CheToTruck
12/1/2021 2:11,FFAU4164812,RTG16,352860,CheToTruck
12/1/2021 2:12,GLDU9942550,RTG26,EE3_418_C_3,CheToStack
12/1/2021 2:12,TRHU7585473,RTG24,DD1_180_E_3,CheToStack
12/1/2021 2:12,MSDU2428410,RTG27,EE5_539_E_2,CheToStack
12/1/2021 2:13,TRLU4150285,RTG20,CC2_260_D_3,CheToStack
12/1/2021 2:13,UETU2695207,RTG27,331368,CheToTruck
12/1/2021 2:13,MSMU8101420,RTG24,332152,CheToTruck
12/1/2021 2:14,TCNU7916114,RTG21,CC1_220_D_1,CheToStack
12/1/2021 2:15,MSMU8786715,RTG26,EE3_418_D_3,CheToStack
12/1/2021 2:15,TCLU7877978,RTG24,253295,CheToTruck
12/1/2021 2:15,TCNU8411240,RTG22,MM2_348_C_4,CheToStack
12/1/2021 2:15,S0025375063,RTG25,DD2_345_A_1,CheToStack
12/1/2021 2:15,MSKU0870109,RTG16,MM5_508_C_2,CheToStack
12/1/2021 2:16,CAIU9944641,RTG22,MM2_348_A_3,CheToStack
12/1/2021 2:16,S0025375065,RTG28,CC5_526_A_1,CheToStack
12/1/2021 2:16,FFAU3790914,RTG21,CC1_220_D_2,CheToStack
12/1/2021 2:16,S0025375072,RTG16,MM5_508_C_3,CheToStack
12/1/2021 2:16,FCIU8584894,RTG27,127838,CheToTruck
12/1/2021 2:16,S0025375070,RTG25,314162,CheToTruck
12/1/2021 2:17,S0025375077,RTG22,205152,CheToTruck
12/1/2021 2:17,S0025375084,RTG16,MM5_508_C_4,CheToStack
12/1/2021 2:18,FCIU8754012,RTG24,254120,CheToTruck
12/1/2021 2:18,S0025375087,RTG21,CC1_220_D_3,CheToStack
12/1/2021 2:19,TCNU1624120,RTG16,217976,CheToTruck
12/1/2021 2:19,FFAU4164767,RTG22,MM2_342_B_1,CheToStack
12/1/2021 2:20,S0025375094,RTG21,CC1_220_D_4,CheToStack
12/1/2021 2:20,MEDU2397034,RTG25,DD2_293_A_4,CheToStack
12/1/2021 2:21,MSDU7966892,RTG22,224839,CheToTruck
12/1/2021 2:21,MSDU8122617,RTG24,DD1_140_E_1,CheToStack
12/1/2021 2:22,MRSU4963659,RTG16,252965,CheToTruck
12/1/2021 2:22,MSMU6569259,RTG24,DD1_140_B_4,CheToStack
12/1/2021 2:23,TRHU2095241,RTG25,310012,CheToTruck
12/1/2021 2:23,FDCU0246870,RTG22,MM2_348_D_2,CheToStack
12/1/2021 2:23,CAIU7793382,RTG28,CC3_426_D_3,CheToStack
12/1/2021 2:24,MSDU7125329,RTG24,347952,CheToTruck
12/1/2021 2:24,TGBU2673618,RTG20,333534,CheToTruck
12/1/2021 2:25,MEDU9743268,RTG22,Unknown,CheToTruck
12/1/2021 2:25,CAAU5846372,RTG28,87223,CheToTruck
12/1/2021 2:26,MSDU7098033,RTG16,353953,CheToTruck
12/1/2021 2:26,TCLU2003202,RTG24,275161,CheToTruck
12/1/2021 2:29,GAOU6711500,RTG23,318444,CheToTruck
12/1/2021 2:30,FFAU3740359,RTG22,Unknown,CheToTruck
12/1/2021 2:30,FFAU2947589,RTG16,MM5_520_D_1,CheToStack
12/1/2021 2:30,HASU4569579,RTG16,MM5_520_D_2,CheToStack
12/1/2021 2:31,S0025375155,RTG28,CC5_554_F_4,CheToStack
12/1/2021 2:31,FFAU2538997,RTG16,MM5_520_D_3,CheToStack
12/1/2021 2:32,MEDU9499613,RTG20,206946,CheToTruck
12/1/2021 2:33,MEDU7913004,RTG28,CC5_554_A_1,CheToStack
12/1/2021 2:33,KOCU4466117,RTG16,355059,CheToTruck
12/1/2021 2:35,MSMU6570223,RTG22,MM1_238_A_4,CheToStack
12/1/2021 2:36,FSCU8973621,RTG22,353287,CheToTruck
